,sofifa_id,club_15,overall_15,passing_15,defending_15,pace_15,shooting_15,physic_15,club_16,overall_16,passing_16,defending_16,pace_16,shooting_16,physic_16,club_17,overall_17,passing_17,defending_17,pace_17,shooting_17,physic_17,club_18,overall_18,passing_18,defending_18,pace_18,shooting_18,physic_18,club_19,overall_19,passing_19,defending_19,pace_19,shooting_19,physic_19,club_20,overall_20,passing_20,defending_20,pace_20,shooting_20,physic_20
2677,207939,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla FC,78.0,71.0,74.0,60.0,62.0,84.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2678,161754,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,78.0,67.0,77.0,65.0,63.0,81.0,Real Betis,78.0,67.0,76.0,62.0,63.0,80.0,Real Betis,77.0,67.0,76.0,50.0,62.0,82.0
2679,193584,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,78.0,65.0,29.0,73.0,78.0,83.0,FC Schalke 04,79.0,66.0,38.0,68.0,80.0,84.0,FC Schalke 04,77.0,66.0,38.0,67.0,76.0,84.0
2680,226456,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal CF,77.0,76.0,69.0,61.0,66.0,65.0,Villarreal CF,81.0,80.0,71.0,66.0,75.0,70.0,West Ham United,81.0,79.0,71.0,67.0,76.0,68.0
2681,226790,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leicester City,77.0,65.0,78.0,74.0,60.0,80.0,Leicester City,80.0,65.0,83.0,73.0,63.0,82.0,Leicester City,81.0,67.0,83.0,71.0,62.0,82.0
2682,225161,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid,77.0,56.0,79.0,73.0,41.0,70.0,Real Madrid,78.0,56.0,79.0,71.0,41.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2683,198198,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,77.0,53.0,76.0,68.0,48.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2684,203263,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leicester City,77.0,56.0,77.0,46.0,37.0,82.0,Leicester City,82.0,63.0,81.0,47.0,46.0,82.0,Manchester United,82.0,64.0,81.0,50.0,53.0,84.0
2685,216266,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique Lyonnais,77.0,60.0,79.0,77.0,40.0,78.0,Olympique Lyonnais,78.0,66.0,78.0,77.0,46.0,77.0,Olympique Lyonnais,77.0,66.0,78.0,76.0,46.0,77.0
2686,203485,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AS Monaco,77.0,64.0,78.0,81.0,43.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2687,216497,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Dortmund,77.0,70.0,31.0,80.0,75.0,65.0,Borussia Dortmund,79.0,71.0,43.0,82.0,80.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2688,225402,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fiorentina,77.0,69.0,72.0,84.0,61.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2689,206304,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,77.0,70.0,74.0,62.0,62.0,81.0,Crystal Palace,79.0,74.0,77.0,56.0,65.0,83.0,Crystal Palace,81.0,76.0,78.0,55.0,67.0,84.0
2690,194138,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,77.0,62.0,29.0,89.0,76.0,78.0,Watford,75.0,62.0,30.0,87.0,73.0,73.0,Watford,76.0,62.0,30.0,86.0,75.0,72.0
2691,210214,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,77.0,72.0,66.0,66.0,72.0,65.0,RC Celta,77.0,73.0,61.0,64.0,72.0,65.0,RC Celta,74.0,73.0,57.0,59.0,71.0,64.0
2692,212096,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Borussia Mönchengladbach,77.0,73.0,33.0,75.0,73.0,63.0,TSG 1899 Hoffenheim,77.0,74.0,41.0,70.0,74.0,62.0,TSG 1899 Hoffenheim,78.0,76.0,41.0,70.0,75.0,62.0
2693,226601,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fiorentina,77.0,36.0,79.0,68.0,31.0,76.0,Fiorentina,76.0,36.0,77.0,68.0,31.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2694,203299,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,77.0,71.0,32.0,84.0,73.0,67.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2695,205705,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,77.0,58.0,78.0,55.0,49.0,76.0,Real Betis,80.0,61.0,81.0,57.0,49.0,77.0,Real Betis,78.0,62.0,78.0,54.0,50.0,75.0
2696,189390,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,77.0,71.0,76.0,71.0,59.0,77.0,FC Schalke 04,77.0,73.0,75.0,72.0,59.0,77.0,FC Schalke 04,75.0,72.0,74.0,67.0,59.0,75.0
2697,198715,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,77.0,56.0,34.0,76.0,78.0,69.0,Real Betis,79.0,58.0,43.0,75.0,80.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2698,207707,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Olympique Lyonnais,77.0,70.0,72.0,80.0,60.0,72.0,Olympique Lyonnais,77.0,71.0,73.0,78.0,60.0,74.0,Olympique Lyonnais,77.0,71.0,76.0,77.0,57.0,75.0
2699,229906,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Bayer 04 Leverkusen,76.0,71.0,23.0,92.0,70.0,61.0,Bayer 04 Leverkusen,82.0,75.0,33.0,93.0,77.0,64.0,Bayer 04 Leverkusen,82.0,75.0,33.0,91.0,77.0,64.0
2700,219571,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Betis,76.0,73.0,66.0,63.0,69.0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,76.0,74.0,69.0,63.0,73.0,73.0
2701,225945,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,76.0,69.0,76.0,70.0,57.0,74.0,LOSC Lille,75.0,68.0,73.0,70.0,57.0,74.0,LOSC Lille,75.0,68.0,73.0,69.0,57.0,74.0
2702,229453,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fiorentina,76.0,67.0,37.0,85.0,69.0,65.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AS Monaco,74.0,67.0,42.0,83.0,67.0,62.0
2703,222715,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Girondins de Bordeaux,76.0,63.0,78.0,68.0,51.0,74.0,FC Girondins de Bordeaux,75.0,63.0,77.0,67.0,51.0,75.0,FC Girondins de Bordeaux,76.0,64.0,77.0,66.0,51.0,75.0
2704,212350,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AS Saint-Étienne,76.0,62.0,25.0,79.0,76.0,75.0,AS Saint-Étienne,73.0,61.0,25.0,78.0,73.0,74.0,AS Saint-Étienne,74.0,63.0,25.0,77.0,73.0,74.0
2705,232656,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid,75.0,63.0,72.0,84.0,56.0,76.0,Real Sociedad,76.0,65.0,73.0,92.0,56.0,77.0,Milan,76.0,65.0,70.0,92.0,57.0,76.0
2706,206516,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,75.0,72.0,65.0,66.0,59.0,65.0,Watford,77.0,75.0,68.0,62.0,63.0,65.0,Watford,77.0,78.0,68.0,64.0,64.0,64.0
2707,212269,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,VfL Wolfsburg,75.0,72.0,62.0,75.0,63.0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2708,203965,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1. FSV Mainz 05,75.0,72.0,35.0,77.0,71.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2709,216267,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,75.0,67.0,72.0,80.0,60.0,71.0,Liverpool,81.0,72.0,77.0,84.0,59.0,73.0,Liverpool,85.0,77.0,80.0,85.0,62.0,75.0
2710,230072,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Udinese,75.0,59.0,25.0,65.0,74.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2711,207431,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,75.0,56.0,76.0,58.0,36.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Schalke 04,73.0,55.0,73.0,53.0,36.0,67.0
2712,194728,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,75.0,69.0,31.0,66.0,73.0,81.0,TSG 1899 Hoffenheim,76.0,69.0,36.0,72.0,73.0,82.0,TSG 1899 Hoffenheim,79.0,69.0,36.0,71.0,77.0,81.0
2713,189860,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,75.0,70.0,71.0,77.0,61.0,71.0,Watford,76.0,70.0,72.0,78.0,58.0,69.0,Watford,76.0,71.0,73.0,75.0,58.0,68.0
2714,186190,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,75.0,67.0,70.0,86.0,63.0,72.0,Crystal Palace,75.0,69.0,72.0,89.0,66.0,72.0,Crystal Palace,76.0,70.0,72.0,87.0,68.0,71.0
2715,202054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RCD Espanyol,75.0,48.0,79.0,54.0,38.0,69.0,RCD Espanyol,75.0,49.0,79.0,46.0,38.0,69.0,RCD Espanyol,78.0,49.0,80.0,39.0,38.0,74.0
2716,211061,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1. FSV Mainz 05,75.0,75.0,31.0,73.0,68.0,51.0,1. FSV Mainz 05,73.0,71.0,32.0,73.0,67.0,52.0,1. FSV Mainz 05,73.0,71.0,32.0,69.0,67.0,53.0
2717,163699,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier HSC,75.0,75.0,67.0,77.0,72.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2718,171830,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,75.0,34.0,78.0,41.0,39.0,75.0,Genoa,75.0,34.0,77.0,40.0,39.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2719,189701,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SD Eibar,75.0,64.0,75.0,36.0,59.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2720,190716,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Nantes,75.0,63.0,39.0,93.0,71.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2721,193062,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,75.0,67.0,71.0,78.0,65.0,80.0,Watford,75.0,67.0,73.0,73.0,62.0,76.0,Watford,74.0,67.0,73.0,70.0,62.0,74.0
2722,208379,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Bologna,75.0,49.0,77.0,71.0,45.0,73.0,Bologna,77.0,49.0,79.0,68.0,45.0,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2723,211907,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,75.0,74.0,68.0,70.0,66.0,81.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2724,226226,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Paris Saint-Germain,74.0,76.0,40.0,75.0,62.0,63.0,Real Betis,80.0,79.0,64.0,74.0,74.0,70.0,Tottenham Hotspur,83.0,82.0,65.0,77.0,78.0,72.0
2725,223197,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal CF,74.0,61.0,32.0,70.0,77.0,66.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2726,235889,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Roma,74.0,68.0,32.0,81.0,71.0,54.0,Roma,77.0,73.0,37.0,81.0,74.0,50.0,Roma,78.0,74.0,37.0,82.0,75.0,50.0
2727,221269,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,74.0,66.0,73.0,74.0,51.0,71.0,Crystal Palace,74.0,68.0,74.0,64.0,51.0,69.0,Crystal Palace,72.0,68.0,72.0,64.0,51.0,66.0
2728,224411,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia CF,74.0,70.0,36.0,82.0,75.0,64.0,Valencia CF,83.0,76.0,36.0,90.0,79.0,68.0,Valencia CF,83.0,76.0,36.0,90.0,79.0,70.0
2729,229712,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AS Monaco,74.0,67.0,70.0,79.0,55.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2730,208451,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1. FSV Mainz 05,74.0,71.0,55.0,78.0,64.0,70.0,1. FSV Mainz 05,74.0,69.0,51.0,78.0,70.0,70.0,1. FSV Mainz 05,75.0,69.0,51.0,77.0,73.0,70.0
2731,216433,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,74.0,67.0,29.0,79.0,75.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2732,217605,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Girondins de Bordeaux,74.0,68.0,66.0,64.0,66.0,75.0,FC Girondins de Bordeaux,75.0,69.0,70.0,65.0,66.0,76.0,Genoa,75.0,69.0,70.0,61.0,67.0,74.0
2733,211267,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Genoa,74.0,67.0,41.0,87.0,64.0,59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2734,213874,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,74.0,70.0,71.0,81.0,68.0,68.0,LOSC Lille,76.0,73.0,71.0,78.0,70.0,72.0,Olympique Lyonnais,81.0,78.0,77.0,78.0,70.0,74.0
2735,224808,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,74.0,35.0,76.0,50.0,19.0,76.0,Sassuolo,75.0,39.0,76.0,59.0,19.0,74.0,Sassuolo,74.0,39.0,76.0,55.0,27.0,71.0
2736,218970,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Stade Rennais FC,74.0,53.0,23.0,81.0,74.0,68.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2737,201041,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla FC,74.0,65.0,71.0,83.0,40.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2738,178171,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RCD Espanyol,74.0,59.0,74.0,67.0,52.0,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2739,179891,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,74.0,63.0,28.0,93.0,65.0,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2740,231943,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Watford,73.0,60.0,25.0,81.0,70.0,74.0,Everton,77.0,68.0,43.0,83.0,71.0,77.0,Everton,79.0,72.0,45.0,84.0,77.0,79.0
2741,235353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Stade Rennais FC,73.0,63.0,29.0,93.0,68.0,59.0,Stade Rennais FC,76.0,66.0,22.0,93.0,69.0,64.0,Watford,78.0,68.0,22.0,94.0,77.0,64.0
2742,233219,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Girondins de Bordeaux,73.0,59.0,73.0,59.0,46.0,73.0,FC Girondins de Bordeaux,72.0,59.0,72.0,48.0,46.0,74.0,FC Girondins de Bordeaux,73.0,59.0,73.0,46.0,46.0,74.0
2743,212678,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,SV Werder Bremen,73.0,73.0,66.0,80.0,59.0,72.0,SV Werder Bremen,77.0,74.0,73.0,78.0,59.0,72.0,SV Werder Bremen,76.0,75.0,71.0,76.0,59.0,72.0
2744,234128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,73.0,70.0,41.0,84.0,62.0,50.0,LOSC Lille,74.0,68.0,38.0,89.0,62.0,52.0,LOSC Lille,75.0,68.0,38.0,89.0,63.0,52.0
2745,225201,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Torino,73.0,65.0,64.0,85.0,62.0,69.0,Torino,76.0,71.0,63.0,82.0,67.0,68.0,Torino,77.0,72.0,63.0,79.0,68.0,66.0
2746,239207,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,RC Celta,73.0,58.0,24.0,66.0,74.0,68.0,RC Celta,80.0,65.0,31.0,63.0,81.0,74.0,Valencia CF,80.0,68.0,32.0,64.0,80.0,79.0
2747,202848,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Sampdoria,73.0,70.0,17.0,88.0,66.0,53.0,Sampdoria,73.0,68.0,20.0,87.0,68.0,53.0,Sampdoria,74.0,70.0,20.0,85.0,68.0,51.0
2748,199439,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,FC Augsburg,73.0,70.0,40.0,67.0,73.0,69.0,FC Augsburg,79.0,73.0,40.0,67.0,80.0,71.0,FC Augsburg,78.0,74.0,40.0,64.0,78.0,71.0
2749,216247,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,VfL Wolfsburg,73.0,69.0,72.0,70.0,59.0,74.0,VfL Wolfsburg,75.0,69.0,73.0,69.0,59.0,76.0,VfL Wolfsburg,74.0,69.0,73.0,67.0,59.0,76.0
2750,220337,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,LOSC Lille,73.0,54.0,72.0,61.0,43.0,76.0,RC Celta,73.0,57.0,72.0,61.0,43.0,77.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2751,237404,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Montpellier HSC,73.0,61.0,72.0,62.0,52.0,76.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2752,201943,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Atalanta,73.0,53.0,26.0,70.0,72.0,81.0,FC Girondins de Bordeaux,75.0,53.0,39.0,68.0,73.0,81.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2753,225475,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AS Saint-Étienne,73.0,66.0,72.0,69.0,68.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2754,230020,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,OGC Nice,73.0,75.0,49.0,70.0,62.0,69.0,OGC Nice,77.0,76.0,62.0,74.0,66.0,74.0,OGC Nice,77.0,77.0,67.0,73.0,67.0,73.0
